code,description,avg_monthly_q1,april_qty,old_moq,new_moq
COR010,Gypsum Corner Tape,6.666666666666667,20.0,1.6666666666666667,5.0
COR011,Cornace Super Fix 5kg,0.0,0.0,0.0,0.0
COU001,Counter Sunk Screw 1,2.0,7.0,0.5,1.75
COU002,Counter Sunk Screw 1.5,0.0,1.0,0.0,0.25
COU004,Counter Sunk Screw 2,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
COU009,Couplers 20mm,1407.6666666666667,2470.0,351.9166666666667,617.5
COU010,Couplers 25mm,263.0,500.0,65.75,125.0
COU011,Couplers 32mm,67.66666666666667,65.0,16.916666666666668,16.916666666666668
COU012,Couplers 38mm,4.333333333333333,10.0,1.0833333333333333,2.5
COU013,Couplers 50mm,40.333333333333336,14.0,10.083333333333334,10.083333333333334
CRO001,Crown Colorant B,8.0,4.0,2.0,2.0
CRO002,Crown Colorant C,4.0,1.0,1.0,1.0
CRO003,Crown Colorant D,0.6666666666666666,1.0,0.16666666666666666,0.25
CRO004,Crown Colorant E,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CRO005,Crown Colorant Ext Orange Us,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CRO006,Crown Colorant High Yellow-QS,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CRO007,Crown Colorant Kx,4.333333333333333,0.0,1.0833333333333333,1.0833333333333333
CRO008,Crown Colorant M/Yellow- T,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CRO009,Crown Colorant R,0.0,0.0,0.0,0.0
CRO010,Crown Colorant Raw Umber-L,1.0,0.0,0.25,0.25
CRO011,Crown Colorant Red Oxide-F,2.0,0.0,0.5,0.5
CRO012,Crown Colorant Rn,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CRO013,Crown Colorant V,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CRO014,Crown Colorant Violet-Zs,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CRO015,Crown Colorant Yellow An,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CRO016,Crown Colorant Yellow Axx,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CRO018,Crown Polyfilla 2.5kg,2.0,0.0,0.5,0.5
CRO024,Crown Wallputty 25kg,164.66666666666666,290.0,41.166666666666664,72.5
CRO025,Crown Wallputty 1kg,12.666666666666666,8.0,3.166666666666667,3.166666666666667
CRO026,C/S/G Ruff & Tuff Stoneless,5.0,0.0,1.25,1.25
CSG002,C/S/G Aqua Glow B/W 4l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CSG003,C/E Vesta White 20l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CSG004,C/S/G Varnish Mahogany 4L,0.0,1.0,0.0,0.25
CSG005,C/S/G Black 4l,6.666666666666667,4.0,1.6666666666666667,1.6666666666666667
CSG006,C/S/G Roadline Black 4l,1.0,0.0,0.25,0.25
CSG007,C/S/G Zinc phophate Grey 4 l,0.0,2.0,0.0,0.5
CSG009,C/S/G Ruff & Tuff 30l-White Base,0.0,3.0,0.0,0.75
CSG010,C/S/G Vesta Red Oxide 4l-Primer,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CSG011,C/S/G Ruff & Tuff 30l-Clear Base,26.333333333333332,0.0,6.583333333333332,6.583333333333332
CSG014,C/S/G Twopack C/Varnish Satin 4lt,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CUL001,Culvert 300mm,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CUL002,Culvert 450mm,4.666666666666667,0.0,1.1666666666666667,1.1666666666666667
CUR001,Curtain Balls Black,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
CUR002,Curtain Balls Copper,0.0,0.0,0.0,0.0
CUR005,Curtain Balls White,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CUR008,Curtain Brackets White,0.0,0.0,0.0,0.0
CUR009,Curtain Caps Black,0.0,0.0,0.0,0.0
CUR010,Curtain Caps Copper,0.0,0.0,0.0,0.0
CUR011,Curtain Caps Gold,0.0,0.0,0.0,0.0
CUR012,Curtain Caps Silver,2.0,0.0,0.5,0.5
CUR013,Curtain Caps White,0.0,0.0,0.0,0.0
CUR018,Curtain Rod 2m,0.0,0.0,0.0,0.0
CUT001,Cut Out Double,0.3333333333333333,5.0,0.08333333333333333,1.25
CUT002,Cut Out Single,0.0,9.0,0.0,2.25
CUT006,Cutting Disk Diamond 4,30.666666666666668,24.0,7.666666666666668,7.666666666666668
CUT007,Cutting Disk Diamond 7,4.333333333333333,4.0,1.0833333333333333,1.0833333333333333
CUT008,Cutting Disk Diamond 9,17.666666666666668,16.0,4.416666666666667,4.416666666666667
CUT009,Cutting Disk Metal 4,9.333333333333334,0.0,2.3333333333333335,2.3333333333333335
CUT010,Grinding Disk 7.,30.333333333333332,51.0,7.583333333333333,12.75
CUT011,Cutting Disk Metal 9,45.666666666666664,36.0,11.416666666666666,11.416666666666666
CUT012,Cutting Disk Slim 4,51.666666666666664,50.0,12.916666666666666,12.916666666666666
CUT013,Cutting Disk Slim 9,182.33333333333334,261.0,45.583333333333336,65.25
CUT015,Cutting Disk Metal 7,4.666666666666667,2.0,1.1666666666666667,1.1666666666666667
CYP001,Syphone,0.3333333333333333,2.0,0.08333333333333333,0.5
CYP003,Syphon Top Flush,0.0,0.0,0.0,0.0
D 1001,D 10,6819.0,6820.0,1704.75,1705.0
D 1002,D 12,3314.0,2530.0,828.5,828.5
D 1003,D 16,1072.6666666666667,1284.0,268.1666666666667,321.0
D 2001,D 20,225.33333333333334,158.0,56.333333333333336,56.333333333333336
D 2002,D 25,52.0,113.0,13.0,28.25
D 3001,D 32,41.0,17.0,10.25,10.25
D 8001,D 8,6257.666666666667,6089.0,1564.416666666667,1564.416666666667
D/B002,D/Basco Black 1l,1.0,0.0,0.25,0.25
D/B003,D/Basco Black 4l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
D/B004,D/Basco Cream 1/2l,0.0,0.0,0.0,0.0
D/B005,D/Basco Cream 1l,0.0,0.0,0.0,0.0
D/B006,D/Basco White 1/2l,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
D/B007,D/Basco White 1l,1.0,0.0,0.25,0.25
D/B008,D/Basco White 4l,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
D/E004,D/E Matt Brilliant White 1l,0.0,0.0,0.0,0.0
D/E006,D/E Matt Brilliant White 4l,0.0,0.0,0.0,0.0
D/E008,D/E Sf Brill White 20l,11.333333333333334,10.0,2.8333333333333335,2.8333333333333335
D/E009,D/E Sf Brill White 4l,5.0,4.0,1.25,1.25
D/E010,D/E Sf Brilliant White 1l,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
D/E012,D/E Silk S/White 4l,0.0,1.0,0.0,0.25
D/E014,D/E Silk White 1l,0.0,0.0,0.0,0.0
D/E015,D/E Silk White 4l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
D/G002,D/G Black 1l,0.0,0.0,0.0,0.0
D/G003,D/G Black 4l,0.0,1.0,0.0,0.25
D/S001,D/S/G White 1l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
D10003,D 10-Kifaru,364.0,0.0,91.0,91.0
D12003,D 12-Kifaru,173.33333333333334,0.0,43.333333333333336,43.333333333333336
D16003,D 16-Kifaru,78.0,229.0,19.5,57.25
D20002,D 20-Kifaru,36.666666666666664,0.0,9.166666666666666,9.166666666666666
D20004,D 20-Kifaru,157.33333333333334,0.0,39.333333333333336,39.333333333333336
D25001,D 25- Kifaru,231.33333333333334,0.0,57.833333333333336,57.833333333333336
D8K001,D 8 -Kifaru,316.6666666666667,0.0,79.16666666666667,79.16666666666667
DAM001,Variance/DG Goods Sold,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DAY010,Waterpump Dayliff 0.5HP,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DOO001,Door Bell Ding Dong,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
DOO002,Door Bell Switch,3.6666666666666665,7.0,0.9166666666666665,1.75
DOO004,Door Frame 7ft,0.0,0.0,0.0,0.0
DOO005,Door Stopper,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
DOO006,Door Stopper Steel,0.0,0.0,0.0,0.0
DOO013,Double Sided Tape,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DOV001,Dovetail Tank 1000l Rect,0.0,0.0,0.0,0.0
DOV007,Dovetail Tank 10000l,0.0,0.0,0.0,0.0
DOV008,Dovetail Tank 1000l,0.0,2.0,0.0,0.5
DOV011,Dovetail Tank 3000l,0.0,0.0,0.0,0.0
DOV012,Dovetail Tank 5000l,0.3333333333333333,1.0,0.08333333333333333,0.25
DOW001,Down Stoppers,31.333333333333332,165.0,7.833333333333334,41.25
DPC001,Dpc,13.0,13.0,3.25,3.25
DR 004,Dr Fixit Pidiproof 1l,6.666666666666667,8.0,1.6666666666666667,2.0
DR 005,Dr Fixit Pidiproof 20l,3.3333333333333335,4.0,0.8333333333333334,1.0
DR 006,Dr Fixit Pidiproof 5l,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
DR 007,Dr Fixit Superlatex 1l,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666
DR 009,Dr Fixit Sureseal 1kg,2.0,0.0,0.5,0.5
DR 010,Dr Fixit Sureseal 5kg,1.0,0.0,0.25,0.25
DR 012,Dr Fixit Waterproof Powder,346.6666666666667,765.0,86.66666666666667,191.25
DRA001,Drain Opener 1kg,0.0,1.0,0.0,0.25
DRA005,Drawer Handle Small Gold,11.666666666666666,0.0,2.9166666666666665,2.9166666666666665
DRA007,Drawer Handles Brass 6,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DRA008,Drawer Handles Brass 9,3.3333333333333335,0.0,0.8333333333333334,0.8333333333333334
DRA014,Drawer Knobs,58.666666666666664,2.0,14.666666666666664,14.666666666666664
DRA016,Drawer Lock Evergood,3.0,0.0,0.75,0.75
DRA020,Drawer Rail D/Extension 12,0.0,0.0,0.0,0.0
DRA023,Drawer Rail D/Extension 16,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DRA024,Drawer Rail Hydro 18,1.0,0.0,0.25,0.25
DRA026,Drawer Rail Hydro 12,0.0,0.0,0.0,0.0
DRA028,Drawer Handles Brass 8,9.0,0.0,2.25,2.25
DRF001,Dr Fixit FastFlex 12kg,0.3333333333333333,1.0,0.08333333333333333,0.25
DRI002,Drill Bit 10mm,0.3333333333333333,4.0,0.08333333333333333,1.0
DRI004,Drill Bit 12mm,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DRI005,Drill Bit 14mm,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
DRI006,Drill Bit 16mm,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
DRI008,Drill Bit 3.5mm,2.6666666666666665,4.0,0.6666666666666666,1.0
DRI009,Drill Bit 3/16mm,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
DRI010,Drill Bit 3mm,1.3333333333333333,4.0,0.3333333333333333,1.0
DRI012,Drill Bit 4mm,1.3333333333333333,10.0,0.3333333333333333,2.5
DRI013,Drill Bit 5mm,2.0,0.0,0.5,0.5
DRI014,Drill Bit 6mm,3.0,3.0,0.75,0.75
DRI016,Drill Bit 8mm,2.3333333333333335,1.0,0.5833333333333334,0.5833333333333334
DRI018,Drill Bit Hilt 10mm,1.0,3.0,0.25,0.75
DRI019,Drill Bit Hilt 12mm,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666
DRI022,Drill Bit Hilt 8mm,2.0,1.0,0.5,0.5
DRI026,Drill Bit Flat wood,1.0,0.0,0.25,0.25
DRI027,Drill Bit Flat wood Pcs,0.3333333333333333,1.0,0.08333333333333333,0.25
DRU002,Drum 220l,1.6666666666666667,3.0,0.4166666666666667,0.75
DRU004,Drum 240l,0.0,1.0,0.0,0.25
DUC001,Duct Tape,2.0,0.0,0.5,0.5
DUR004,Dura Skim Coat 25kg,103.0,9.0,25.75,25.75
DUS001,Dust Mask Pkt,2.0,1.0,0.5,0.5
DUS002,Dust Mask Plastic,1.0,0.0,0.25,0.25
DUS003,Dust Mask Pcs,12.333333333333334,22.0,3.083333333333334,5.5
EAR001,Earthrod 4FT,1.0,0.0,0.25,0.25
EAR002,Earthrod 5FT,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
ELE001,Elec Bend 20mm,16.0,5.0,4.0,4.0
ELE002,Elec Bend 25mm,11.333333333333334,34.0,2.8333333333333335,8.5
ELE003,Elec Bend 32mm,47.333333333333336,9.0,11.833333333333334,11.833333333333334
ELE004,Elec Bend 38mm,3.3333333333333335,9.0,0.8333333333333334,2.25
ELE005,Elec Bend 50mm,7.333333333333333,0.0,1.833333333333333,1.833333333333333
ELE006,Elec Cable Flex 1.5mm mtrs,21.666666666666668,0.0,5.416666666666667,5.416666666666667
ELE007,Elec Cable Flex 2.5mm mtrs,46.666666666666664,30.0,11.666666666666666,11.666666666666666
ELE008,Elec Cable Single 1.5mm red mtrs,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
ELE009,Elec Cable Single 1.5mm Black Roll,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
ELE010,Elec Cable Single 1.5mm Green Roll,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
ELE011,Elec Cable Single 1.5mm Red Roll,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
ELE013,Elec Cable Single 2.5mm Red mtrs,10.0,0.0,2.5,2.5
ELE014,Elec Cable Single 2.5mm Black mtrs,10.0,0.0,2.5,2.5
ELE015,Elec Cable Single 2.5mm Green Roll,0.0,0.0,0.0,0.0
ELE016,Elec Cable Single 2.5mm Red Roll,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
ELE018,Elec Cable Twin 1.5mm Roll Grey,0.6666666666666666,2.0,0.16666666666666666,0.5
ELE019,Elec Cable Twin 2.5mm Roll,1.0,1.0,0.25,0.25
ELE025,Elec Screws 4ba,0.0,0.0,0.0,0.0
ELE026,Elec Top Plug,4.666666666666667,3.0,1.1666666666666667,1.1666666666666667
ELE028,Electric Starter,0.0,0.0,0.0,0.0
ELE031,Elec Cable Single 1.5mm Black mtrs,6.666666666666667,0.0,1.6666666666666667,1.6666666666666667
ELE032,Elec Cable Single 1.5mm Green mtrs,0.0,0.0,0.0,0.0
ELE033,Elec Cable Single 2.5mm Black Roll,0.0,0.0,0.0,0.0
ELE034,Elec Cable Single 2.5mm Green mtrs,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666
ELE035,Elec Cable Twin 1.5mm Mtrs,30.333333333333332,40.0,7.583333333333333,10.0
ELE036,Elec Cable Twin 2.5mm Mtrs,50.666666666666664,38.0,12.666666666666668,12.666666666666668
ELE038,ELEC CABLE FLEX 2.5MM ROLL,0.3333333333333333,1.0,0.08333333333333333,0.25
EME001,Emery Cloth No. 0,14.0,81.0,3.5,20.25
EXP002,Expanded Metal Medium,2.3333333333333335,3.0,0.5833333333333334,0.75
EXT005,Extension Socket 4way,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
EXT006,Extension Socket 6way,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
EYE001,Eye Hook 4,0.0,0.0,0.0,0.0
EYE002,Eye Hook No 10,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
EYE003,Eye Hook No 12,3.3333333333333335,0.0,0.8333333333333334,0.8333333333333334
EYE004,Eye Hook No 2,0.0,0.0,0.0,0.0
EYE005,Eye Hook No 3,0.0,21.0,0.0,5.25
EYE006,Eye Hook No 4,0.0,0.0,0.0,0.0
EYE007,Eye Hook No 6,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
EYE008,Eye Hook No 8,23.333333333333332,12.0,5.833333333333333,5.833333333333333
FEV003,Fevicol Pur 150g,1.0,0.0,0.25,0.25
FEV004,Fevicol Pur 1kg,1.0,3.0,0.25,0.75
FEV005,Fevicol Pur 500gm,2.0,1.0,0.5,0.5
FIB001,FIBRE DISK,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
FIL001,File 10 jk,3.6666666666666665,3.0,0.9166666666666665,0.9166666666666665
FIL002,File 12,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FIL003,File 8 jk,0.3333333333333333,3.0,0.08333333333333333,0.75
FIL004,File Round jk,0.0,0.0,0.0,0.0
FIL005,File Saw J.K,2.6666666666666665,4.0,0.6666666666666666,1.0
FLA001,Flap Disk 4,7.666666666666667,6.0,1.916666666666667,1.916666666666667
FLA002,Flap Disk 7,1.6666666666666667,2.0,0.4166666666666667,0.5
FLA003,Flush Door,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FLA007,Flusher Plugs pcs,288.0,5.0,72.0,72.0
FLA009,Flashing Handle L/G,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
FLA010,Flat 11/2x1/4,6.0,19.0,1.5,4.75
FLA011,Flat 11/2x1/8,3.3333333333333335,9.0,0.8333333333333334,2.25
FLA013,Flat 1x1/4,7.666666666666667,0.0,1.916666666666667,1.916666666666667
FLA014,Flat 1x1/8,17.333333333333332,0.0,4.333333333333333,4.333333333333333
FLA015,Flat 2x1/4,0.3333333333333333,5.0,0.08333333333333333,1.25
FLA016,Flat 2x1/8,4.0,0.5,1.0,1.0
FLA017,Flat 3/4x1/4,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
FLA018,Flat 3/4x1/8,16.0,0.0,4.0,4.0
FLE002,Flex Tube Metallic 1/2x1.5ft,8.666666666666666,7.0,2.1666666666666665,2.1666666666666665
FLE004,Flex Tube Plastic 1/2x2ft,4.0,1.0,1.0,1.0
FLE007,Flex Tube Plastic 1/2x1.5ft,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FLE009,Flex metallic Tube 1/2x2ft,2.0,2.0,0.5,0.5
FLE012,Flex Tube Metallic 1/2x1ft,8.0,5.0,2.0,2.0
FLE013,Flex conduit 20mm Mtrs,1.6666666666666667,1.0,0.4166666666666667,0.4166666666666667
FLE016,Flex conduit Roll 20mm White,16.666666666666668,0.0,4.166666666666667,4.166666666666667
FLE017,Flex conduit Roll 25mm white,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FLO001,Float Switch,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FLO006,Flourescent Fitting 2ft,0.0,0.0,0.0,0.0
FLO007,Flourescent Fitting 4ft,0.6666666666666666,1.0,0.16666666666666666,0.25
FLO010,Flourescent Tube 2ft,0.6666666666666666,1.0,0.16666666666666666,0.25
FLO011,Flourescent Tube 4ft,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
FLU001,Flusher Plug pkts,8.666666666666666,1.0,2.1666666666666665,2.1666666666666665
FOO001,Foot Kamba 30mts,1.3333333333333333,2.0,0.3333333333333333,0.5
FOO002,Foot Kamba 50mts,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
FOO003,Foot Valve 1 peggler,0.0,1.0,0.0,0.25
FOO004,Foot Valve 1/2,0.0,0.0,0.0,0.0
FOO006,Foot Valve 11/4,0.0,0.0,0.0,0.0
FOO007,Foot Valve 3/4 pegler,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FOO008,Foot Valve 3/4,1.0,0.0,0.25,0.25
FOO009,Foot Valve 1,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
FOR001,Force Pump small,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FOR002,Fork Jembe 1.5LB,0.3333333333333333,2.0,0.08333333333333333,0.5
FOR003,Fork Jembe 2.5LB,5.0,6.0,1.25,1.5
FOR004,Fork Jembe 3.5LB,6.0,2.0,1.5,1.5
FOR005,Fork Jembe Combined,1.0,0.0,0.25,0.25
FOR006,Force Pump Big,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FRI001,Fridge Guard,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GAL003,Galvanised Wire Kgs,5.333333333333333,0.0,1.3333333333333333,1.3333333333333333
GAL006,Galvanized Wire 2mm,0.0,1.0,0.0,0.25
GAL007,Galvanized Wire 2.5mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GAT002,Gate Valve 1,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
GAT003,Gate Valve 1/2,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
GAT004,Gate Valve 11/2,1.0,1.0,0.25,0.25
GAT005,Gate Valve 11/4,1.0,3.0,0.25,0.75
GAT006,Gate Valve 2 pegler,0.0,0.0,0.0,0.0
GAT007,Gate Valve 3/4,15.333333333333334,19.0,3.833333333333334,4.75
GAT008,Gate Valve 1 pegler,5.333333333333333,11.0,1.3333333333333333,2.75
GI 001,Gi Back Nut 1,2.0,2.0,0.5,0.5
GI 002,Gi Back Nut 1/2,2.0,0.0,0.5,0.5
GI 004,Gi Back Nut 11/4,0.0,0.0,0.0,0.0
GI 006,Gi Back Nut 3/4,7.333333333333333,6.0,1.833333333333333,1.833333333333333
GI 007,Gi Barrel Nipple 1,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
GI 008,Gi Barrel Nipple 1/2,1.0,5.0,0.25,1.25
GI 009,Gi Barrel Nipple 11/2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 010,Gi Barrel Nipple 11/4,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 012,Gi Barrel Nipple 3/4,7.0,13.0,1.75,3.25
GI 015,Gi Bend 11/2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 019,Gi Cup Female 1,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 020,Gi Cup Female 1/2,21.333333333333332,40.0,5.333333333333333,10.0
GI 023,Gi Cup Female 3/4,3.3333333333333335,13.0,0.8333333333333334,3.25
GI 024,Gi Elbow 1,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 025,Gi Elbow 1/2,3.6666666666666665,3.0,0.9166666666666665,0.9166666666666665
GI 026,Gi Elbow 11/2,0.0,1.0,0.0,0.25
GI 027,Gi Elbow 11/4,0.0,0.0,0.0,0.0
GI 029,Gi Elbow 3/4,1.0,0.0,0.25,0.25
GI 030,Gi Hex Nipple 1,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 031,Gi Hex Nipple 1/2,20.333333333333332,65.0,5.083333333333333,16.25
GI 032,Gi Hex Nipple 11/2,0.3333333333333333,2.0,0.08333333333333333,0.5
GI 033,Gi Hex Nipple 11/4,0.0,0.0,0.0,0.0
GI 034,Gi Hex Nipple 2,0.0,0.0,0.0,0.0
GI 035,Gi Hex Nipple 3/4,6.666666666666667,0.0,1.6666666666666667,1.6666666666666667
GI 036,Gi Long Thread Nipple 1,2.0,4.0,0.5,1.0
GI 037,Gi Long Thread Nipple 1/2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 041,Gi Long Thread Nipple 3/4,3.6666666666666665,3.0,0.9166666666666665,0.9166666666666665
GI 042,Gi Plug Male 1,0.0,14.0,0.0,3.5
GI 043,Gi Plug Male 1/2,6.333333333333333,13.0,1.5833333333333335,3.25
GI 044,Gi Plug Male 11/4,0.0,0.0,0.0,0.0
GI 045,Gi Plug Male 3/4,2.3333333333333335,14.0,0.5833333333333334,3.5
GI 050,Gi Red Bush 1x1/2,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
GI 056,Gi Red Bush 3/4x1/2,1.6666666666666667,5.0,0.4166666666666667,1.25
GI 062,Gi Red Socket 1x3/4,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 065,Gi Red Socket 3/4x1/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 067,Gi Red Tee 3/4x1/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 068,Gi Socket 1,3.6666666666666665,1.0,0.9166666666666665,0.9166666666666665
GI 069,Gi Socket 1/2,19.333333333333332,6.0,4.833333333333333,4.833333333333333
GI 070,Gi Socket 11/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 073,Gi Socket 3/4,4.0,8.0,1.0,2.0
GI 074,Gi Stand Pipe 1/2x1.5ft,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
GI 075,Gi Stand Pipe 1/2x1ft,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 076,Gi Stand Pipe 1/2x2ft,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 077,Gi Stand Pipe 1/2x3ft,0.0,1.0,0.0,0.25
GI 088,Gi Tee 3/4,0.0,0.0,0.0,0.0
GI 089,Gi Union 1,1.0,0.0,0.25,0.25
GI 090,Gi Union 1/2,0.6666666666666666,1.0,0.16666666666666666,0.25
GI 092,Gi Union 11/4,0.0,0.0,0.0,0.0
GI 095,Gi Union 3/4,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
GLA010,Glass Cutter H/G,2.0,0.0,0.5,0.5
GLO004,Gloves Leather H/G,8.666666666666666,2.0,2.1666666666666665,2.1666666666666665
GLO005,Gloves Leather Hg 14',0.0,0.0,0.0,0.0
GLO007,Gloves Rubber H/G,25.0,17.0,6.25,6.25
GLO008,Gloves Rubber L/G,0.6666666666666666,2.0,0.16666666666666666,0.5
GOO001,Gauze Wire Mtrs,32.0,21.0,8.0,8.0
GOO002,Gauze Wire Roll,1.0,1.0,0.25,0.25
GRE002,Grey Oxide Powder 1kg,1.0,0.0,0.25,0.25
GRE003,Green Oxide 1kg,2.3333333333333335,5.0,0.5833333333333334,1.25
GRO001,Grout 1kg Beige,5.666666666666667,0.0,1.4166666666666667,1.4166666666666667
GRO002,Grout 1kg Cream,1.6666666666666667,3.0,0.4166666666666667,0.75
GRO015,Grout 1kg Grey-Fuga,54.666666666666664,40.0,13.666666666666666,13.666666666666666
GRO016,Grout 1kg White-Fuga,35.666666666666664,31.0,8.916666666666666,8.916666666666666
GUM004,Gumboot No 6,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
GUM005,Gumboot No 7,2.3333333333333335,1.0,0.5833333333333334,0.5833333333333334
GUM006,Gumboot No 8,7.0,1.0,1.75,1.75
GUM007,Gumboot No 10,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
GUM008,Gumboot No 9,3.0,1.0,0.75,0.75
GUM009,Gumboot H/G No 6,0.0,1.0,0.0,0.25
GUM011,Gumboot H/G No 8,0.0,1.0,0.0,0.25
GUM012,Gumboot H/G No 9,0.0,1.0,0.0,0.25
GUT001,Gutter Angle,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GUT002,Gutter Bracket,35.0,26.0,8.75,8.75
GUT003,Gutter Connector,4.0,0.0,1.0,1.0
GUT008,Gutter Metro,9.333333333333334,2.0,2.3333333333333335,2.3333333333333335
GUT010,Gutter Rain,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GUT012,Gutter Stop End,16.666666666666668,7.0,4.166666666666667,4.166666666666667
GUT014,Gutters Outlet,3.3333333333333335,2.0,0.8333333333333334,0.8333333333333334
GYP002,Gypsum Angle Line,0.0,20.0,0.0,5.0
GYP006,Gypsum Board Hada,343.6666666666667,602.0,85.91666666666667,150.5
GYP008,Gypsum Board Moist Resistant,24.0,43.0,6.0,10.75
GYP011,Gypsum Channel,587.6666666666666,947.0,146.91666666666666,236.75
GYP012,Gypsum Cornice-Plain,44.666666666666664,135.0,11.166666666666666,33.75
GYP013,Gypsum Corner Bead,33.333333333333336,156.0,8.333333333333334,39.0
